gene,log2FoldChange,padj,status
TLDC1,-0.0283908163930352,1,Not significant
UNC93B1,0.0283227275597015,1,Not significant
NPC1L1,-0.0282645903582089,1,Not significant
HERC6,0.0282627698731343,1,Not significant
CNNM4,-0.0282501715000001,1,Not significant
MSH3,-0.0282144577985074,1,Not significant
APOBR,0.0281443945447761,1,Not significant
B4GALT6,-0.0281276788134328,1,Not significant
WNT16,-0.0280940630746269,1,Not significant
PAM,0.0280354057611944,1,Not significant
SLC2A1,0.0280080796604477,1,Not significant
PIAS4,0.0279971694738806,1,Not significant
TMEM180,0.027983788261194,1,Not significant
PVRIG,0.0279764719179105,1,Not significant
BC069004,0.0279201212761194,1,Not significant
RRNAD1,-0.0279177598134329,1,Not significant
ARFGEF2,0.0278937452636815,1,Not significant
PUM2,-0.0278356554216417,1,Not significant
LRRC8B,0.0278049628656716,1,Not significant
PGAP3,-0.0278024007649253,1,Not significant
MIOS,-0.0277236491815917,1,Not significant
FAM90A1,-0.0276084873955224,1,Not significant
CEACAM4,-0.0275889191044776,1,Not significant
SCAF11,-0.0275343763109453,1,Not significant
TNIK,0.0275240373258708,1,Not significant
ORC1,-0.0275119732537313,1,Not significant
ZNF443,-0.0274814386542287,1,Not significant
ITSN1,0.0274620598328358,1,Not significant
AQP9,-0.0274435482985074,1,Not significant
MARCKS,0.0273968423880597,1,Not significant
GRAMD4,0.0273913495895523,1,Not significant
TMED10,-0.0273485091641791,1,Not significant
GTF3C2,0.0273323300646766,1,Not significant
CENPBD1P1,-0.0272991177089553,1,Not significant
C7orf26,0.0272949963009953,1,Not significant
LAIR2,0.0272491314179104,1,Not significant
RCL1,-0.0271509689253731,1,Not significant
IFNAR2,-0.0271312837462687,1,Not significant
CORO2A,0.027098474619403,1,Not significant
ANXA2P1,-0.0270766070074627,1,Not significant
AGO1,0.0270388202014926,1,Not significant
PDGFA,-0.0269843915111941,1,Not significant
RNF146,0.0268550665074627,1,Not significant
FAM168A,-0.0268539322873135,1,Not significant
SEC31A,-0.026825673891791,1,Not significant
JADE2,-0.0268110586604477,1,Not significant
ZNF34,0.0267765573507463,1,Not significant
TGFBR2,0.0267256160373136,1,Not significant
YIPF4,-0.0267129607761195,1,Not significant
RAB20,0.0266947142089553,1,Not significant
CEP290,-0.026671432369403,1,Not significant
RPS8,-0.0266211389626866,1,Not significant
TTC26,-0.026550866119403,1,Not significant
H1F0,0.0265169970000001,1,Not significant
RANGRF,0.0264959304253732,1,Not significant
PIK3R4,0.0264822112412939,1,Not significant
C2orf47,0.0264820746791045,1,Not significant
XRCC4,0.0264624615541044,1,Not significant
HBP1,-0.0264605721492537,1,Not significant
PATZ1,-0.0264596801915423,1,Not significant
HEXIM1,0.0264576178880597,1,Not significant
AFP,-0.0264529956641791,1,Not significant
SSR3,-0.0264283323059702,1,Not significant
SPRED2,-0.0264091827238804,1,Not significant
LUC7L,0.0263411950895522,1,Not significant
HDAC3,0.0263152839925373,1,Not significant
SRSF4,-0.026282656261194,1,Not significant
LILRA3,-0.0262781162537313,1,Not significant
NIT1,0.0262672713059702,1,Not significant
CNTNAP1,0.0262329779552239,1,Not significant
C14orf2,0.0262216814962687,1,Not significant
UXS1,0.0261154608656717,1,Not significant
ASGR1,-0.0261052863208955,1,Not significant
NSUN5P1,-0.0260469239925374,1,Not significant
UBE4B,-0.0260339796567165,1,Not significant
IFNA10,-0.0260335401641791,1,Not significant
B3GNT2,-0.0260093445149254,1,Not significant
SNX2,0.0259669154589552,1,Not significant
GDE1,-0.0259354554850746,1,Not significant
TNFRSF21,0.0258479083656715,1,Not significant
EEF1A2,-0.0258268860298507,1,Not significant
DCAF6,0.0258254224701492,1,Not significant
RPS6KA4,-0.025796078380597,1,Not significant
XPO7,-0.0257907728171642,1,Not significant
PPIE,-0.0257799542723881,1,Not significant
PMCH,0.0257635654179105,1,Not significant
ARHGEF17,0.0256726044701491,1,Not significant
ORC5,0.0256272554452735,1,Not significant
PJA2,-0.0255482993134328,1,Not significant
HTR1F,-0.0254454014552239,1,Not significant
ZC2HC1C,-0.0253651364179105,1,Not significant
RNF19A,0.0253243624850746,1,Not significant
SUPT4H1,0.0253090550447761,1,Not significant
RPL15,0.025216505726367,1,Not significant
SKAP1,0.0252104349701493,1,Not significant
DGCR2,0.0251899432873134,1,Not significant
CAPN7,-0.0251758574216418,1,Not significant
RUFY3,-0.0251365550671642,1,Not significant
RALB,0.0250704616716418,1,Not significant
AGRP,-0.0249856480746269,1,Not significant
RDH11,-0.0249777427611944,1,Not significant
MRPL52,-0.0249105266865671,1,Not significant
FAM8A1,0.0248565299626865,1,Not significant
C8G,-0.0248001541417911,1,Not significant
CAV1,-0.0247759399402986,1,Not significant
SLC11A2,-0.0247209856716419,1,Not significant
PCM1,0.0246922607820895,1,Not significant
DHX34,0.0246772043582091,1,Not significant
ZNF576,0.0246669285746269,1,Not significant
RAB25,0.0246620129701492,1,Not significant
RNF125,0.0246294227835821,1,Not significant
TNN,0.0246253349253732,1,Not significant
PPP1R11,-0.0246130852313433,1,Not significant
TNFSF9,0.0246066325820896,1,Not significant
FIS1,-0.0245803981044776,1,Not significant
IDE,0.0244944238358205,1,Not significant
PLA2G2D,0.0244820540447761,1,Not significant
MKRN1,-0.0244013430932835,1,Not significant
NFE2,0.0243795990522388,1,Not significant
NHP2L1,-0.0243726222238806,1,Not significant
LARP4,-0.0243709259365671,1,Not significant
CFTR,0.0243219656604478,1,Not significant
OSBPL2,-0.0243162146044776,1,Not significant
VASH2,0.0243102249402985,1,Not significant
PDCD4-AS1,0.0242957622835821,1,Not significant
SIL1,-0.0242949235671641,1,Not significant
RMDN1,0.0242909518955224,1,Not significant
PEX2,0.0242788811492537,1,Not significant
RPH3A,-0.0242763777686567,1,Not significant
EN2,-0.0242353912089552,1,Not significant
CDV3,0.0241257834303482,1,Not significant
ERAP1,0.0240828081731343,1,Not significant
DMPK,-0.0240777957462687,1,Not significant
ALMS1,0.0240711349452732,1,Not significant
HIPK3,-0.0240390834203982,1,Not significant
NLGN4Y,0.0240252918805971,1,Not significant
ACOX2,-0.0240192697985074,1,Not significant
ARNT,0.0239323320323383,1,Not significant
PPIP5K2,-0.0239097166492537,1,Not significant
AOAH,-0.0238585787761194,1,Not significant
SMG7,-0.0238393561865675,1,Not significant
SPIDR,-0.023837612869403,1,Not significant
FFAR2,-0.0238154646119404,1,Not significant
CASKIN2,-0.0237965517089552,1,Not significant
ZNF665,0.0237317049850745,1,Not significant
REV3L,0.0236943975522388,1,Not significant
TPM3,0.0236568378358209,1,Not significant
INTS3,0.0236545420261194,1,Not significant
CASP2,0.0236040559373134,1,Not significant
LILRA6,0.0235997707835821,1,Not significant
MOSPD2,-0.0235838756940298,1,Not significant
PRKAR2A,0.0235791707238806,1,Not significant
LILRB3,0.0235338510149254,1,Not significant
ZNF202,-0.0234851154962686,1,Not significant
RAMP2,0.0234736178358209,1,Not significant
CDC25C,0.0234719551965176,1,Not significant
CDK19,0.023467500266169,1,Not significant
IFIT2,0.0234672204402985,1,Not significant
SLTM,0.0234649996492536,1,Not significant
GPR97,-0.0234309944701493,1,Not significant
TAOK3,-0.0234197412425373,1,Not significant
ARCN1,0.0234064570895522,1,Not significant
UBE3A,0.0232948962922887,1,Not significant
BEX1,0.0232863213432836,1,Not significant
SH3BGRL,0.0232428603880598,1,Not significant
CLASRP,-0.0232104787313432,1,Not significant
ELAC2,0.0231598498022388,1,Not significant
KBTBD11,0.0231407514402985,1,Not significant
RGP1,-0.0231376202462687,1,Not significant
PRDX3,0.0230886544029851,1,Not significant
GYG2,-0.0230370203283583,1,Not significant
HAUS5,-0.0229684029228855,1,Not significant
SEC22B,-0.0229510269552239,1,Not significant
NFAT5,-0.0229341908171642,1,Not significant
SLAMF1,-0.0229246202238805,1,Not significant
MZF1,-0.0228742174850746,1,Not significant
PDSS2,0.0228615145671642,1,Not significant
RASSF7,-0.0228524739552241,1,Not significant
SCMH1,0.0227838595597015,1,Not significant
ATG2B,0.0227837830597015,1,Not significant
EEF1A1P42,-0.0227746859328358,1,Not significant
NDUFA4L2,0.0227476475820896,1,Not significant
SLFN12,0.0227462400671642,1,Not significant
ZNF654,0.0227348678358208,1,Not significant
MLH3,0.0226983761890547,1,Not significant
PACS1,0.0226825053358209,1,Not significant
MAGEL2,0.0226376745671641,1,Not significant
SLIT3,-0.0225904550945274,1,Not significant
IMMT,0.0225364883208956,1,Not significant
RPS6KB1,0.0225097471380597,1,Not significant
TOB2,-0.0224840450820896,1,Not significant
OPN1SW,-0.022478501,1,Not significant
ASF1A,-0.0224505171828359,1,Not significant
TRDMT1,0.0224333093432835,1,Not significant
MARCH5,0.0224155031268656,1,Not significant
CACNA1C,-0.0223158093880598,1,Not significant
ZNF266,-0.0222908162238805,1,Not significant
KMT2B,-0.0222895794216418,1,Not significant
MOSPD3,0.0222261434029851,1,Not significant
NENF,-0.022206957437811,1,Not significant
SF3A1,0.0221766616293533,1,Not significant
GALC,-0.0221556530634329,1,Not significant
DIAPH2,-0.0221455328358213,1,Not significant
OSGEPL1,-0.0221168898134328,1,Not significant
EIF2S2,0.0221040144813433,1,Not significant
PLAG1,-0.022055517738806,1,Not significant
SMIM8,-0.0220553824514925,1,Not significant
ALPP,-0.0220170621641791,1,Not significant
MUL1,-0.0220008578208955,1,Not significant
ZAK,0.0220007411044777,1,Not significant
TNFRSF4,-0.021985242272388,1,Not significant
ELP3,0.0219551695597015,1,Not significant
SMYD2,-0.0219333206044776,1,Not significant
NAA11,-0.0219116107238806,1,Not significant
EMCN,0.0218991717686567,1,Not significant
C4orf29,-0.0218718242761194,1,Not significant
LOC729164,-0.0218543924179104,1,Not significant
CDK5,-0.0218119473880597,1,Not significant
TATDN2,0.0218086496791044,1,Not significant
PHF2,-0.0217933574962686,1,Not significant
RAB5C,0.0217853442201493,1,Not significant
RAD51C,-0.0217651897611941,1,Not significant
PI4K2A,0.0216889023482594,1,Not significant
SLC2A9,-0.0216312990671642,1,Not significant
SSNA1,0.0215501439104477,1,Not significant
BCL2L13,0.0214488921865671,1,Not significant
GMPPA,-0.0214477819477612,1,Not significant
MEP1A,0.0214108811940298,1,Not significant
FBLN5,0.0213731891119404,1,Not significant
METTL18,0.0213655186865672,1,Not significant
ATN1,-0.0213240271318402,1,Not significant
PDZRN3,0.0213050475746265,1,Not significant
IL12RB1,-0.0212638023358209,1,Not significant
FGL1,-0.0212566117238806,1,Not significant
GLB1L,0.0212172871940299,1,Not significant
SNED1,0.0212126727574627,1,Not significant
THG1L,0.0212051602164179,1,Not significant
ANKRD49,-0.0211868126044776,1,Not significant
PLCB1,0.0211419631965172,1,Not significant
PRSS2,0.0211388206641792,1,Not significant
MAFF,-0.0211076450858208,1,Not significant
ATP6V1H,-0.0210299879626866,1,Not significant
ADCY9,-0.0210137180696521,1,Not significant
BIN3,0.021004495522388,1,Not significant
FLNC,0.0209928590373133,1,Not significant
PTN,-0.0209750712257463,1,Not significant
CCDC101,0.0209691860373134,1,Not significant
ZBTB25,-0.0208492318432835,1,Not significant
GPSM3,-0.0208397958955224,1,Not significant
TM7SF3,-0.0207707410970149,1,Not significant
EPAS1,0.020731177369403,1,Not significant
TCF12,-0.0207020946529851,1,Not significant
LSM1,0.0206448895298507,1,Not significant
FBXO38,-0.0206353978731343,1,Not significant
PHACTR2,-0.0206302230373131,1,Not significant
ZNF573,0.020592548977612,1,Not significant
MAPRE2,0.0205168448333331,1,Not significant
MLXIP,0.0205058337276118,1,Not significant
MAGEB2,0.0204814104253731,1,Not significant
UBR2,0.0204664663308459,1,Not significant
IGHD,-0.0204395628824627,1,Not significant
BTN3A1,-0.0203892862947762,1,Not significant
COPS2,0.0203859439552239,1,Not significant
UQCC1,0.0203849707238806,1,Not significant
PPP1R26,0.0203501411492537,1,Not significant
ATG14,0.0203070802761194,1,Not significant
ARL15,0.0202951711865672,1,Not significant
FAM3A,-0.0202868288544776,1,Not significant
ETV1,-0.0202509068208955,1,Not significant
STK17B,0.0202337968843283,1,Not significant
HSD17B14,0.0202263349552238,1,Not significant
RBM26,-0.0201793965174137,1,Not significant
KLHL9,-0.0201621030932836,1,Not significant
WDR60,-0.0201159072686567,1,Not significant
H6PD,-0.0201003265223881,1,Not significant
KIAA0040,-0.0200993776044776,1,Not significant
CRYM,-0.0200495967761194,1,Not significant
NIF3L1,0.0200392901567164,1,Not significant
SMEK1,0.0200216919365671,1,Not significant
NAP1L4,-0.0200203700447762,1,Not significant
NELL2,0.0200090845895522,1,Not significant
SEMA6B,0.0199780313880596,1,Not significant
MLLT10,0.0199523340074627,1,Not significant
POLD4,0.0199516275149253,1,Not significant
ETS1,-0.0199502287835821,1,Not significant
ITGAL,-0.0199485688283582,1,Not significant
LAT,0.0198667946902986,1,Not significant
C16orf59,-0.0198597204552239,1,Not significant
CSRNP2,0.0198125685447761,1,Not significant
EHMT2,0.0198067102089552,1,Not significant
ACAN,0.0197733684378107,1,Not significant
TESK1,-0.0197631742686566,1,Not significant
CROT,0.0197079411940298,1,Not significant
FAT4,0.0196971161194029,1,Not significant
ORAI2,0.019671930942786,1,Not significant
LYL1,-0.0196361073955223,1,Not significant
CARD10,-0.0196231265074624,1,Not significant
KLF8,-0.0196188541044776,1,Not significant
RPAP1,-0.0196067261940299,1,Not significant
SLC25A28,0.019579120238806,1,Not significant
N4BP2L2,-0.0195682847499999,1,Not significant
LINC00483,0.0195659506716418,1,Not significant
PLEKHA8P1,0.0195575781417911,1,Not significant
RAD52,0.0195399797263677,1,Not significant
LPIN2,-0.0195341628544776,1,Not significant
DNAJC16,-0.01950023291791,1,Not significant
PCNXL2,0.0194629721616912,1,Not significant
HUWE1,-0.0193715199272388,1,Not significant
PFDN1,0.0193155030298507,1,Not significant
FRMD4A,0.0193127463395523,1,Not significant
DIS3,0.0191809815858209,1,Not significant
C5orf66,-0.0191720944328359,1,Not significant
SP1,0.0191566432238806,1,Not significant
FGFR1,0.019118636119403,1,Not significant
RNGTT,0.0191144104197761,1,Not significant
TMEM115,0.0191066654477612,1,Not significant
PTK6,-0.0191058489999999,1,Not significant
PEBP1,0.0190112304104536,1,Not significant
RAB1B,0.0189835715522389,1,Not significant
ZDHHC8P1,-0.0189032738582089,1,Not significant
RPS25,-0.0189029935820895,1,Not significant
HCFC2,0.0188844745746268,1,Not significant
ATP8B2,0.0188664627462687,1,Not significant
PRDX4,-0.0188517348059701,1,Not significant
WDR6,0.0188416590820897,1,Not significant
ABCC9,0.0188043138184081,1,Not significant
OTUD3,0.0187907467910448,1,Not significant
TBC1D5,-0.0187776014950256,1,Not significant
JRK,0.0187729149328358,1,Not significant
RPL10L,-0.0187524151641791,1,Not significant
MMADHC,-0.0187114059029852,1,Not significant
AREL1,0.0186535768507463,1,Not significant
KCTD17,0.0185940121268656,1,Not significant
ZNF280B,0.0185754848955224,1,Not significant
CGGBP1,-0.018570430716418,1,Not significant
ZNF277,-0.0185435150634328,1,Not significant
HGH1,0.0185233567798508,1,Not significant
DOCK1,-0.0185102154701492,1,Not significant
ZNF268,0.0184248856044776,1,Not significant
RFX3,-0.0184190105597015,1,Not significant
SLC28A3,-0.0183843443507463,1,Not significant
APTX,0.01836702119403,1,Not significant
PTPN18,-0.0183328938246269,1,Not significant
CDHR5,0.01829385572388,1,Not significant
RPL38,-0.0182511325149225,1,Not significant
HPS1,-0.0182369642462686,1,Not significant
SYF2,-0.018207449283582,1,Not significant
KCNMA1,-0.0181791277985076,1,Not significant
LRIF1,-0.0181710022985074,1,Not significant
CCHCR1,0.0181663565578358,1,Not significant
SULT4A1,0.0181374469179104,1,Not significant
RALYL,-0.0181087697686567,1,Not significant
NMT2,0.0180809960764926,1,Not significant
AIM2,0.0180716265522389,1,Not significant
CARD8,0.0180289410820895,1,Not significant
SLC29A3,-0.0179881665223879,1,Not significant
ZNF592,-0.0179544639029851,1,Not significant
MTMR9,-0.0179383139738806,1,Not significant
SCML2,0.0179371366343284,1,Not significant
NDUFB2,-0.0179304659141792,1,Not significant
DUSP3,0.0178732720845767,1,Not significant
ITPR3,0.0178422177189054,1,Not significant
VPS13A,-0.0177869408333329,1,Not significant
AGTPBP1,0.0177778302014925,1,Not significant
AMFR,0.0177767409402985,1,Not significant
FPR2,0.0177310211753732,1,Not significant
SNX1,0.0177101004365672,1,Not significant
KLK12,-0.0177069039701492,1,Not significant
TMEM222,-0.0176636675223881,1,Not significant
NFATC3,0.0176336788532335,1,Not significant
DLG1,-0.0175492298179105,1,Not significant
TSEN2,0.0175377675149254,1,Not significant
ITPR2,-0.0175296194440298,1,Not significant
GSTM4,0.0174900137238806,1,Not significant
ZNF23,-0.0174825973208955,1,Not significant
RRN3P1,0.0174550283631838,1,Not significant
COX11,0.0174430944228854,1,Not significant
HMG20B,-0.017442047502487,1,Not significant
CLK4,0.017441151619403,1,Not significant
RNF141,0.0174396585373135,1,Not significant
BIN1,0.0173472656388059,1,Not significant
IKZF5,-0.0173075166044777,1,Not significant
EI24,-0.0173022511380597,1,Not significant
PRKCA,-0.0172529246865671,1,Not significant
IL2RA,-0.0171716792126866,1,Not significant
DNAJC11,0.017144152119403,1,Not significant
GOLGA5,-0.0171109592761194,1,Not significant
RGS4,-0.0171062406343287,1,Not significant
TLE1,-0.0170880181144277,1,Not significant
LPHN1,0.0170865826815922,1,Not significant
EIF4EBP1,0.017018296186567,1,Not significant
DBN1,-0.0170046363059701,1,Not significant
STRN,0.0170038039179104,1,Not significant
RP11-473I1.9,-0.016936698022388,1,Not significant
HLA-DRB4,0.0168849992910448,1,Not significant
ZNF419,0.0168506617052239,1,Not significant
HIRIP3,-0.0168461841716418,1,Not significant
CCDC85B,-0.0168100449228852,1,Not significant
FAM69A,-0.0167530574440298,1,Not significant
TRAPPC3,0.0167441437350746,1,Not significant
TADA2A,0.0167373059440299,1,Not significant
RP3-406P24.1,0.0166952513358209,1,Not significant
PINLYP,-0.0166938057835821,1,Not significant
