gene,log2FoldChange,meanExpression,t,PValue,padj,standard_t,standard_PValue,standard_padj,B,direction
MFAP2,1.17592467304478,8.26821901038806,2.65385809600659,0.00444826445528596,0.347901587275248,17.7390536520111,2.40835709605625e-37,1.99753315885935e-35,74.4138266184362,Not_significant
GPR64,-1.17098112733582,7.35772070332463,-2.65236593981152,0.00446699107012406,0.347901587275248,-18.1649899418866,2.43419333329962e-38,2.45440583151362e-36,76.6965742450209,Not_significant
C3,1.28330183697761,10.9078862772127,2.64286224931513,0.00458794233397838,0.354874197106971,11.9716483860742,4.57861790237123e-23,3.81034133909199e-22,41.6598145614358,Not_significant
LGALS1,1.23596809172388,10.5889805118619,2.59804018893634,0.00519915593582378,0.399415428457537,13.6081736775626,3.08716940029992e-27,4.65466008512511e-26,51.2249430975151,Not_significant
PAIP2B,-1.13870270568657,6.96163145515672,-2.58675676208404,0.00536413714464917,0.40930541063867,-21.2364056588363,3.1656354023664e-45,1.02141487425496e-42,92.4777683131417,Not_significant
COL18A1,1.1458876805597,8.16511460791418,2.52630912833723,0.00633071083418262,0.479816895640432,19.8431183245968,3.63156616856507e-42,6.83521279026756e-40,85.4683415586197,Not_significant
ITGBL1,1.23659320186194,6.71491589736381,2.50071384654654,0.00678497613534403,0.510818236642934,13.0703913641863,7.14714398686092e-26,8.8114298082555e-25,48.095017164803,Not_significant
MYOC,-1.22189592394776,8.36908721325746,-2.48545855231147,0.00706937196532951,0.528704752347458,-13.6864689543619,1.95688069824439e-27,3.03558430292224e-26,51.6791309271145,Not_significant
BUB1B,1.20649584573881,7.79364054925,2.4678778980679,0.00741026881613227,0.550553721977511,14.4191008838779,2.8086360395408e-29,5.91752365569669e-28,55.9073647838442,Not_significant
LPGAT1,1.16877475902985,6.35891528129851,2.44906958200734,0.00779111329837178,0.575065637114461,16.9599454741434,1.68668749153284e-35,9.7485109544536e-34,70.1811321406302,Not_significant
PLLP,-1.19407593354478,8.17510966090672,-2.41468920398566,0.00853248709414152,0.625697251650261,-14.8566708545779,2.27495355699682e-30,5.52495710089571e-29,58.4116701633336,Not_significant
GPNMB,1.22967631770896,9.63774213201866,2.40128114890509,0.00883816811418333,0.643931822667564,12.8563475347568,2.50742910742237e-25,2.85447549497186e-24,46.8449002109067,Not_significant
HSPB1,1.24897676258209,10.4932329850746,2.39060025972422,0.00908857727124923,0.657931430283446,11.9923005747728,4.05353352885725e-23,3.39336946933913e-22,41.7810716989326,Not_significant
FCGBP,-1.4107796578806,8.87613108152985,-2.34140696129402,0.0103277865013272,0.742877025219673,-8.04131667292486,3.76004803965621e-13,1.110413768615e-12,18.9907693751361,Not_significant
GINS1,1.20647056879104,6.94802224358209,2.30575207934352,0.0113110998956214,0.808457285577549,13.4732133443774,6.78070676860164e-27,9.70526255232172e-26,50.4410997626854,Not_significant
ERO1LB,-1.16417698920895,5.6748905598209,-2.25266950116088,0.0129328576528937,0.918558248264961,-15.9736514244791,4.04557553849829e-33,1.62586066036517e-31,64.7211644352324,Not_significant
OLFM4,1.68887674660448,7.24114998036194,2.06232217987778,0.0205415764786961,1,5.05606843425944,1.35899288285885e-06,2.39948508851235e-06,4.16739808647686,Not_significant
S100P,-1.37987602101493,11.5490799122313,-2.05465853781603,0.0209097662832992,1,-7.46341935490194,8.9402598997312e-12,2.35014792941491e-11,15.8605340075476,Not_significant
PLA2G2A,1.36072143334328,9.25622461394776,2.21329292198099,0.0142660575085917,1,8.34903290689808,6.71091353752682e-14,2.11045242493151e-13,20.6955050557988,Not_significant
MSMB,-1.33217798721269,6.12990121041605,-1.8714309454766,0.0317125554529908,1,-7.50525081770783,7.12627192815027e-12,1.88957475662364e-11,16.0843022226206,Not_significant
SPINK1,-1.31688107938806,10.9576128969179,-1.59237135086079,0.056809156813153,1,-6.61750997363964,7.6901629546039e-10,1.73968369884499e-09,11.4730763110338,Not_significant
ARL14,-1.30353106176119,6.55709384503731,-2.18880207133591,0.0151517348454551,1,-9.3999324862454,1.66422929147898e-16,6.63166598047711e-16,26.6421245033052,Not_significant
AKR1C3,-1.24530977140299,9.59010548389552,-1.54500556074791,0.0623278317509943,1,-7.84318745505914,1.12228089770875e-12,3.18547045120332e-12,17.9096452782674,Not_significant
GJA1,1.23091014801493,8.27017869401493,1.93536816163253,0.0274999629498967,1,10.3168454516971,7.86435175594159e-19,3.9665977838253e-18,31.9597497427037,Not_significant
P2RY14,-1.20962313239552,6.87380386639179,-1.9589953058114,0.0260694669206628,1,-11.3043155642412,2.34931377404994e-21,1.57172988449917e-20,37.7407497663178,Not_significant
CDH17,1.20725509197015,7.96592431905224,1.44900384017411,0.0748105954254283,1,8.44040668774711,4.00985150884253e-14,1.28755340032297e-13,21.2052817411127,Not_significant
GC,-1.20137590777612,6.25179311663433,-1.57389213194967,0.0589078481582837,1,-9.38958443263666,1.763107168221e-16,7.00836650852509e-16,26.5847557883229,Not_significant
IL32,1.18647208367164,9.04488081302239,2.16965636190152,0.0158766618258319,1,13.8049441711055,9.82459482764811e-28,1.61969561151285e-26,52.3656041225011,Not_significant
ANXA1,1.1765303461791,9.74197573220895,1.85589660732208,0.0328056708449688,1,12.3690839855371,4.399735969606e-24,4.2394384219079e-23,43.9919369090056,Not_significant
PDGFD,-1.17465012662687,7.80991182248507,-2.14392635699422,0.016899914824468,1,-14.4194763288225,2.80256552055016e-29,5.91577054646224e-28,55.9095206857804,Not_significant
NID2,1.16825082241791,7.70984990286567,2.14606856253212,0.0168125979597879,1,14.9012428415712,1.76283319425389e-30,4.36571825936605e-29,58.6657971181934,Not_significant
VCAM1,1.16814529812687,7.73820688192164,2.17849468439434,0.0155377836521165,1,15.1345196738689,4.65428230474775e-31,1.29460123319006e-29,59.9927706541443,Not_significant
GPRC5A,1.16594460226493,9.15491197917351,1.54904147464546,0.0618364366173593,1,10.8837318080644,2.80565922654627e-20,1.66847338838268e-19,35.2736952765025,Not_significant
STEAP1,1.16462366857463,7.36005785216045,2.04622526850416,0.0213210231152095,1,14.4759401826544,2.02438861341963e-29,4.36286652888318e-28,56.2336147813297,Not_significant
FSTL1,1.16363900400746,10.8050648739963,1.98635032226199,0.0244923567848902,1,14.1249619833999,1.53552645023132e-28,2.8709768547123e-27,54.2147757528792,Not_significant
MMD,1.16096085552985,7.85513162304851,2.02329630124852,0.0224913950285188,1,14.5934102869641,1.02989060707764e-29,2.29852858215964e-28,56.9069986096121,Not_significant
AOC1,1.1594768549403,7.13490940989552,0.956499143766136,0.170255669241053,1,6.95422931046781,1.3398574518622e-10,3.2091219944602e-10,13.1917582320282,Not_significant
CXCL8,1.15735310136567,6.94274123704104,1.15318786611672,0.125420365307717,1,8.48185095637787,3.17330128768866e-14,1.02859045470344e-13,21.4369499793429,Not_significant
LIPG,1.14742915944776,6.4942824730597,2.05626315785954,0.0208252746433639,1,16.0037289479507,3.41748658002011e-33,1.38826172475421e-31,64.8892761436579,Not_significant
HMGCS2,-1.13506848286567,9.31962519569403,-1.05853583246853,0.145836482894502,1,-8.8955664262101,3.0294933485826e-15,1.07214253793617e-14,23.7642718956411,Not_significant
SCUBE2,-1.13329436490299,7.4485751661903,-1.81644596877921,0.0357412715582861,1,-15.4437735013516,8.02946828455097e-32,2.49112047630314e-30,61.7437687141879,Not_significant
TMEM30B,-1.12946496023134,8.60399845092911,-1.41405012655334,0.0798049434238305,1,-12.3363114397809,5.3363597767155e-24,5.08124038435482e-23,43.7997662934708,Not_significant
MLPH,-1.12935366009702,10.6831415232052,-1.33532587118197,0.0919892627858777,1,-11.6583880109041,2.90704223759664e-22,2.18424670586686e-21,39.820071975368,Not_significant
UBE2S,1.12369993377612,8.68519858736567,1.49942675237133,0.0680289937935455,1,13.6209106254758,2.86641010567596e-27,4.33919159831081e-26,51.2988575379848,Not_significant
ADTRP,-1.12107331283582,7.83978578993284,-2.21226849000907,0.0142999982762997,1,-20.4844082224782,1.37594840673407e-43,3.23720528275997e-41,88.725502150361,Not_significant
CEP55,1.12044551330597,6.79469379979478,1.34334801224668,0.0906873224790511,1,12.4965074398971,2.07814337566526e-24,2.1066439713446e-23,44.7388198145607,Not_significant
MDK,1.11202780820149,7.89353355425746,1.43328120303564,0.0770249378766586,1,14.2272582168297,8.49819163505489e-29,1.66071117281602e-27,54.80422308738,Not_significant
ZBTB16,-1.11084399473134,7.13187577635075,-1.30341022213811,0.0973076806553482,1,-13.0623713214491,7.49097447665479e-26,9.17522502872695e-25,48.0482168079511,Not_significant
DPT,-1.10240158698507,7.49865774075871,-0.940291763104139,0.174359335999554,1,-10.1226862043269,2.45306527656633e-18,1.17782594252821e-17,30.8293216078877,Not_significant
HMGB2,1.09898427033582,8.7829423898097,1.19472172230605,0.117127379411879,1,13.2645356255934,2.29421777872529e-26,3.04091565435971e-25,49.2268901959902,Not_significant
FBN1,1.09827141366045,8.53205652513246,1.1222507225661,0.131856935682125,1,12.5421609565203,1.58863775073587e-24,1.63681041001762e-23,45.0062891664313,Not_significant
UBE2C,1.09771589641045,8.9349688301306,1.27680163640081,0.101913349290769,1,14.3432696656937,4.3490824470661e-29,8.92985237722136e-28,55.4716800606195,Not_significant
GLUL,-1.0975935367811,9.77706220228856,-1.48062733118844,0.0704980944198854,1,-16.6519940018062,9.22535946845812e-35,4.80101310955288e-33,68.4882548551832,Not_significant
SERPING1,1.09745458673134,9.04814293536567,0.962864066210646,0.168653934616748,1,10.8429948892474,3.56662805447225e-20,2.09780888641433e-19,35.0350321437412,Not_significant
HYAL1,-1.09741274612687,7.75575804955597,-1.43745182085642,0.0764319770306274,1,-16.1937530032946,1.17969189368389e-33,5.16366688192719e-32,65.9490907502855,Not_significant
DTL,1.09592544755224,5.65948250485821,1.25411272475374,0.105965613392331,1,14.3279399182186,4.75130734184621e-29,9.66784032639086e-28,55.383545554201,Not_significant
CXCL9,1.09363775635821,7.95013169525373,0.791019278637059,0.21514862437959,1,9.23867233443047,4.19276678759813e-16,1.60722726857928e-15,25.7250172788698,Not_significant
ARPC1B,1.09215603091045,9.98399480693284,1.67263484617466,0.0483377743615901,1,19.8226661534043,4.03459768423273e-42,7.469296991482e-40,85.3635953631403,Not_significant
LRRC17,-1.09089154198507,7.01016116339552,-0.888838016458003,0.187822079343405,1,-10.6679439381505,9.99590206143217e-20,5.60773581618249e-19,34.0102651924262,Not_significant
CD14,1.08930207412687,8.67524813393657,1.13778138672903,0.128596322911624,1,13.8785984153757,6.40468254259293e-28,1.09587999929548e-26,52.7918747773025,Not_significant
PON2,1.08821937457463,8.52675034273134,1.14637561077907,0.126816502682452,1,14.1409770382618,1.39961702149246e-28,2.63871035454331e-27,54.3071117180127,Not_significant
GATA6,-1.08651487083582,8.39390574626119,-0.70954680899226,0.239595070129265,1,-8.91099012315693,2.77050085701394e-15,9.85425706401841e-15,23.8528022005396,Not_significant
LAMB1,1.08571030753731,7.19048358926866,1.27576501455587,0.102095969937018,1,16.1603810101346,1.42157462945196e-33,6.12742072152708e-32,65.7632534437588,Not_significant
EPCAM,1.08321004083582,9.74712239118657,0.53682174810976,0.296132208289822,1,6.98822764477247,1.11976337377576e-10,2.7031825096301e-10,13.3683728993613,Not_significant
CEMIP,1.08289802033582,7.25492599860075,1.05128806422869,0.14748621185167,1,13.7329909561663,1.49281306651453e-27,2.38786656659328e-26,51.9488064625683,Not_significant
MAL,-1.08068771880597,7.35302946124627,-0.759117699185259,0.224541483328567,1,-10.1672123933817,1.89020892587924e-18,9.20885651421669e-18,31.0883058197939,Not_significant
DPYSL3,1.07862501305597,8.35713320499067,0.760409935609051,0.224156477580957,1,10.4317588620347,4.00655218386763e-19,2.0802755775824e-18,32.6300580628378,Not_significant
SELENBP1,-1.07804786751493,8.82211098823508,-1.16627021480856,0.122763153315755,1,-16.1092821374024,1.89191143906237e-33,8.03208867719222e-32,65.4784632411334,Not_significant
FOSB,-1.07309360273881,9.44131975462313,-0.49461211855335,0.310834276121934,1,-7.26144396183801,2.63481735564615e-11,6.67451601554777e-11,14.794126416007,Not_significant
RAP1GAP2,-1.07308919084328,7.88554613229478,-1.17688905367565,0.120637651252448,1,-17.2789834960553,2.93491275434725e-36,1.97285534135973e-34,71.9231964511516,Not_significant
AEBP1,1.0696495013806,8.74992125966045,0.772749564748958,0.22049917979441,1,11.8675822545956,8.45950652073743e-23,6.77060291556965e-22,41.0487245963275,Not_significant
VILL,-1.06649092891791,8.52837922751866,-0.636755836891596,0.262671862439582,1,-10.2133378948401,1.44271424923288e-18,7.10535194792278e-18,31.3567567269579,Not_significant
ADH1B,-1.06587438746766,7.12377784514677,-0.602412697422778,0.273946437616721,1,-9.74728251072476,2.19738317781633e-17,9.53324941493654e-17,28.651576051267,Not_significant
RAI14,1.0627947396194,8.31705036746642,0.932860412416528,0.176264508995773,1,15.7885699522691,1.14497809967375e-32,4.26740517479065e-31,63.6845490783392,Not_significant
MAFB,1.06259614486567,8.07719524877612,0.889952374471294,0.18752380121543,1,15.1073195363164,5.4346617668088e-31,1.50057788099197e-29,59.8383130622252,Not_significant
PCNA,1.06227620946269,9.20267514148508,0.79207180196488,0.214842340251103,1,13.5107617928749,5.44692336078737e-27,7.91661589618684e-26,50.6592965813122,Not_significant
IGFBP3,1.05115834424254,9.24695947709515,0.563715637737649,0.28693345406872,1,11.5827516539371,4.54271523730768e-22,3.33122618018932e-21,39.3758212835245,Not_significant
CDC20,1.05000499295522,7.59674143745522,0.512470047371242,0.304572604238815,1,10.7608476009912,5.78564578856854e-20,3.32674632842691e-19,34.5539642134536,Not_significant
SPOCK1,1.04695739525373,7.75264337380597,0.517944760736622,0.302665046583288,1,11.5480446616776,5.57538430034552e-22,4.03607787844884e-21,39.1719751057439,Not_significant
C5,-1.04293550611194,6.93425078501119,-0.657558023939488,0.255961323064189,1,-15.9725754415778,4.07007453903078e-33,1.62990609110903e-31,64.7151486492581,Not_significant
HDC,-1.04083911421642,7.39430657342164,-0.708545541153175,0.239903679511336,1,-18.0582250028182,4.3146555901358e-38,4.02689302309121e-36,76.1264895897635,Not_significant
KIF4A,1.0397363475597,6.89117112720522,0.525327584661541,0.300101251171815,1,13.7456565007067,1.38679315475668e-27,2.22774610194412e-26,52.022199389499,Not_significant
LY96,1.03830656462687,6.73242750560448,0.477403188958608,0.316916925750494,1,12.9401023009482,1.53396207823695e-25,1.80636431173409e-24,47.3343280853973,Not_significant
HPN,-1.03735351004478,7.41795839630597,-0.607329169051424,0.27231761491205,1,-16.8662876530978,2.82464088193107e-35,1.5791420534479e-33,69.6674435589638,Not_significant
FAM46A,-1.03447029904478,9.74880986980597,-0.460057575232591,0.323101175551006,1,-13.8065497143056,9.73334911506905e-28,1.60699870696601e-26,52.3749002694921,Not_significant
IER5,1.03389147429851,7.16387720270896,0.378988006018125,0.352641000545972,1,11.5613875286854,5.15317611324169e-22,3.74243201587385e-21,39.2503417605769,Not_significant
CXCL14,-1.02593963671642,8.78968593158209,-0.1893165798394,0.425062703456283,1,-7.48766782157355,7.79143026559481e-12,2.05917673740609e-11,15.9958539374941,Not_significant
CKMT2,-1.02572794301493,6.8198532075597,-0.498284945792493,0.309540089787204,1,-19.8657464448876,3.23259776726222e-42,6.40451343608636e-40,85.5841694389708,Not_significant
SGK1,-1.02523232270149,10.5137060273507,-0.320277582188864,0.374622319151464,1,-13.0134246213204,9.97948088559497e-26,1.20661967495743e-24,47.7625214919055,Not_significant
B3GAT1,-1.02487647335075,7.29010818042164,-0.441496290499394,0.32977400385495,1,-18.189039693236,2.14013832033153e-38,2.17734973436972e-36,76.8247952756848,Not_significant
DUSP4,-1.02482091505597,7.24000593047948,-0.26559962494912,0.39547290728557,1,-10.9662375486599,1.7253668294145e-20,1.05321987051773e-19,35.7572539510334,Not_significant
FCER1G,1.02386380164925,9.12415658602612,0.365163986628296,0.357775348829871,1,15.6671679169082,2.26996762798203e-32,7.98590168934611e-31,63.0026158766268,Not_significant
ISLR,1.02036211540298,8.07365165606717,0.224474325696095,0.411360916232242,1,11.2485904970048,3.26386276457706e-21,2.15674676421116e-20,37.413633101639,Not_significant
BAMBI,1.01939535252239,6.43410903677612,0.169146579372964,0.432965222660282,1,8.89013162863756,3.10523306909421e-15,1.09791474794242e-14,23.7394838041992,Not_significant
S100A4,1.01681297268657,9.4715922810597,0.189839653151329,0.424857527173078,1,11.4811000798701,8.27680824695898e-22,5.85651601083382e-21,38.7788053269782,Not_significant
KAL1,1.0159125014403,6.76888795431716,0.237300771004693,0.406388526867632,1,15.1501522730149,4.25771417097084e-31,1.19607875952173e-29,60.0815088551271,Not_significant
HMGB3,1.01234576878358,7.72274378185448,0.187654072565638,0.425712387294939,1,15.3875234249862,1.10456059699718e-31,3.34418306216867e-30,61.4259901705556,Not_significant
TPD52L1,-1.01180851473134,7.97560561592164,-0.156748353846935,0.437836675398379,1,-13.4309286731447,8.67849707066538e-27,1.22202328452649e-25,50.1952748753632,Not_significant
CYP3A5,-1.01027641694776,8.30907700595149,-0.0822950681528804,0.46726612146347,1,-8.0904430998269,2.84707881327836e-13,8.48787250220501e-13,19.2655524537098,Not_significant
CDC25B,1.00821723102239,9.34903191173508,0.143240385115836,0.443155133819922,1,17.5749500115789,5.85833983594184e-37,4.47014556630187e-35,73.5283841988821,Not_significant
AKR1C1,-1.00410682236567,9.01794766550373,-0.0574350014399223,0.477141077124383,1,-14.0427005731991,2.47246791451126e-28,4.48179456798968e-27,53.7401772787996,Not_significant
MXRA5,1.00320563981343,9.48023969748134,0.0460149627027067,0.481682580001313,1,14.4003920545676,3.12843999711584e-29,6.53040164277804e-28,55.7999188131493,Not_significant
FAM189A2,-1.0017312648806,7.64818901630597,-0.0318481891553134,0.487319675146232,1,-18.427756009068,5.98596101231876e-39,6.69301561506096e-37,78.0935939905234,Not_significant
SERPINE1,1.00066413309328,7.60486267205037,0.00791224006541885,0.496849246158254,1,11.9215484455742,6.15287859044503e-23,5.00248077191474e-22,41.3656358269814,Not_significant
MAD2L1,1.00030689816418,5.60658513116418,0.00399496153578088,0.498409143445249,1,13.0212169656586,9.53394679330014e-26,1.15770818426601e-24,47.8080123916005,Not_significant
CKS1B,1.00016226114925,8.40514426814925,0.00259942657184966,0.498964865831064,1,16.022617673748,3.07406275212285e-33,1.25780400941026e-31,64.9948003313838,Not_significant
RFTN1,0.999963034350746,9.42063808503358,0,0.500236085921525,1,16.0374804309327,2.82835365550682e-33,1.16998526855819e-31,65.0778056665184,Not_significant
TRIP13,0.999052037708955,7.34459755840672,0,0.505225016424937,1,13.8285829047124,8.56365869364802e-28,1.42429157035887e-26,52.5024546288238,Not_significant
GSTA4,-0.998128296917911,9.6085399878097,0,0.512365415085892,1,-16.5618500397883,1.52017438200086e-34,7.629924131527e-33,67.990638249099,Not_significant
TMEM158,0.997795059634328,7.21660062599627,0,0.512364850656958,1,14.0534873166336,2.32268711579234e-28,4.22384953279273e-27,53.8024399790509,Not_significant
GPX3,-0.997200072205224,9.76542786060261,0,0.511923537961932,1,-10.6656273868218,1.0133077074203e-19,5.67623211304438e-19,33.996713305718,Not_significant
